item_id,filename,rouge1_f,rouge2_f,rougeL_f,bleu,llm_output
140,Fake_IndianCurrency_044.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
141,Fake_IndianCurrency_045.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
142,Fake_IndianCurrency_046.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
143,Fake_IndianCurrency_047.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
144,Fake_IndianCurrency_048.png,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
145,Fake_IndianCurrency_049.png,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
146,Fake_IndianCurrency_050.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
147,Fake_IndianCurrency_051.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
148,Fake_IndianCurrency_052.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
149,Fake_IndianCurrency_053.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
150,Fake_IndianCurrency_054.png,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
151,Fake_IndianCurrency_055.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
152,Fake_IndianCurrency_056.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
153,Fake_IndianCurrency_057.png,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
154,Fake_IndianCurrency_058.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
155,Fake_IndianCurrency_059.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
156,Fake_IndianCurrency_060.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
157,Fake_IndianCurrency_061.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
158,Fake_IndianCurrency_062.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
159,Fake_IndianCurrency_063.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
160,Fake_IndianCurrency_064.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
161,Fake_IndianCurrency_065.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
162,Fake_IndianCurrency_066.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
163,Fake_IndianCurrency_067.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
164,Fake_IndianCurrency_068.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
165,Fake_IndianCurrency_069.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
166,Fake_IndianCurrency_070.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
167,Fake_IndianCurrency_071.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
168,Fake_IndianCurrency_072.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
169,Fake_IndianCurrency_073.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
170,Fake_IndianCurrency_074.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
171,Fake_IndianCurrency_075.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
172,Fake_IndianCurrency_076.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
173,Fake_IndianCurrency_077.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
174,Fake_IndianCurrency_078.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
175,Fake_IndianCurrency_079.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
176,Fake_IndianCurrency_080.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
177,Fake_IndianCurrency_081.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
178,Fake_IndianCurrency_082.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
179,Fake_IndianCurrency_083.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
180,Fake_IndianCurrency_084.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
181,Fake_IndianCurrency_085.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
182,Fake_IndianCurrency_086.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
183,Fake_IndianCurrency_087.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
184,Fake_IndianCurrency_088.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
185,Fake_IndianCurrency_089.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
186,Fake_IndianCurrency_090.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
187,Fake_IndianCurrency_091.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
188,Fake_IndianCurrency_092.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
189,Fake_IndianCurrency_093.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
190,Fake_IndianCurrency_094.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
191,Fake_IndianCurrency_095.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
192,Fake_IndianCurrency_096.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
193,Fake_IndianCurrency_097.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
194,Fake_IndianCurrency_098.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
195,Fake_IndianCurrency_099.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
196,Fake_IndianCurrency_100.jpg,1.0,0.875,0.8823529411764706,0.7673071548877978,"Authenticity: Fake, DocumentType: IndianCurrency, Reason: Manipulated or edited. Missing 500 annotation or missing emblem or AI generated."
